C:\Users\Filip\Documents\bakalarska_prace\files\all_2_cropped.bnx
	# hostname=process4
	# $ cd /home/users/khong/data/SQIMIZ6NPNZWXNWU; /home/users3/tanantharaman/tools/6518/avx/RefAligner -i 94242_Accela_8864_DLE-1_SQIMIZ6NPNZWXNWU_F1P1_10_12_2018_9_16_44_AM_RawMolecules.bnx -merge -sort-runindexinc -subsetGB 480 150 -bnx -o 94242_Accela_8864_DLE-1_SQIMIZ6NPNZWXNWU_F1P1_10_12_2018_9_16_44_AM_RawMolecules480.bnx -f -maxthreads 48
	# CompileDir= /home/users3/tanantharaman/tools/6518/6518 CompileCmd=/opt/gcc-5.4.0TSAN/bin/g++ -B/opt/binutils-2.27  -fopenmp -Ofast -mavx -mfpmath=sse -DUSE_PFLOAT=1 -DUSE_RFLOAT=1 -DUSE_SSE=1 -DUSE_MFLOAT=1 -DUSE_EPOW=1 -I/opt/glibc-2.24/include -DUSE_STATIC -freciprocal-math -fno-signed-zeros -fno-trapping-math -fno-lto-odr-type-merging  -Wl,--dynamic-linker=/opt/glibc-2.24/lib/ld-linux-x86-64.so.2 -Wl,--rpath=/opt/glibc-2.24/lib -Wl,--rpath=/opt/gcc-5.4.0TSAN/lib64 -lrt -lmvec -L/opt/glibc-2.24/lib -L/opt/gcc-5.4.0TSAN/lib64 -static -static-libstdc++ -static-libgcc  SVNversion=6518 $Header: http://svn.bnm.local:81/svn/Informatics/RefAligner/trunk/RefAligner.cpp 6518 2017-06-14 21:34:34Z tanantharaman $
	# FLAGS: USE_SSE=1 USE_AVX=1 USE_MIC=0 USE_PFLOAT=1 USE_RFLOAT=1 USE_MFLOAT=1 USE_EPOW=1 DEBUG=1 VERB=1
	# BNX File Version:	1.2
	# Label Channels:	1
	# Nickase Recognition Site 1:	cttaag;green_01
	# Bases per Pixel:	500
	#rh SourceFolder	InstrumentSerial	Time	NanoChannelPixelsPerScan	StretchFactor	BasesPerPixel	NumberofScans	ChipId	FlowCell	SNRFilterType	MinMoleculeLength	MinLabelSNR	RunId
	# Run Data	/home/bionano/access/local/chips/SN_AEO6H7OJP3ZZFNWU/Run_220eac77-51a8-4066-ab25-fdcecd81eae0/FC1/Cohort1032	-	2018-03-14 11:52:19 PM	68819821	0.83	375	1	chips,SN_AEO6H7OJP3ZZFNWU,Run_220eac77-51a8-4066-ab25-fdcecd81eae0,539583347	1	dynamic	15.00	2.000000	78
	# Run Data	/home/bionano/access/local/chips/SN_AEO6H7OJP3ZZFNWU/Run_220eac77-51a8-4066-ab25-fdcecd81eae0/FC1/Cohort1041	-	2018-03-14 11:53:35 PM	68819821	0.83	375	1	chips,SN_AEO6H7OJP3ZZFNWU,Run_220eac77-51a8-4066-ab25-fdcecd81eae0,539583347	1	dynamic	15.00	2.000000	79
	# Run Data	/home/bionano/access/local/chips/SN_AEO6H7OJP3ZZFNWU/Run_220eac77-51a8-4066-ab25-fdcecd81eae0/FC1/Cohort1042	-	2018-03-14 11:54:46 PM	68819821	0.83	375	1	chips,SN_AEO6H7OJP3ZZFNWU,Run_220eac77-51a8-4066-ab25-fdcecd81eae0,539583347	1	dynamic	15.00	2.000000	80
	# Run Data	/home/bionano/access/local/chips/SN_AEO6H7OJP3ZZFNWU/Run_220eac77-51a8-4066-ab25-fdcecd81eae0/FC1/Cohort1111	-	2018-03-15 12:39:58 AM	68819821	0.83	375	1	chips,SN_AEO6H7OJP3ZZFNWU,Run_220eac77-51a8-4066-ab25-fdcecd81eae0,539583347	1	dynamic	15.00	2.000000	81
	# Run Data	/home/bionano/access/local/chips/SN_AEO6H7OJP3ZZFNWU/Run_220eac77-51a8-4066-ab25-fdcecd81eae0/FC1/Cohort1112	-	2018-03-15 12:41:09 AM	68819821	0.83	375	1	chips,SN_AEO6H7OJP3ZZFNWU,Run_220eac77-51a8-4066-ab25-fdcecd81eae0,539583347	1	dynamic	15.00	2.000000	82
	# Run Data	/home/bionano/access/local/chips/SN_AEO6H7OJP3ZZFNWU/Run_220eac77-51a8-4066-ab25-fdcecd81eae0/FC1/Cohort1121	-	2018-03-15 12:42:26 AM	68819821	0.83	375	1	chips,SN_AEO6H7OJP3ZZFNWU,Run_220eac77-51a8-4066-ab25-fdcecd81eae0,539583347	1	dynamic	15.00	2.000000	83
	# Run Data	/home/bionano/access/local/chips/SN_AEO6H7OJP3ZZFNWU/Run_220eac77-51a8-4066-ab25-fdcecd81eae0/FC1/Cohort1122	-	2018-03-15 12:43:40 AM	68819821	0.83	375	1	chips,SN_AEO6H7OJP3ZZFNWU,Run_220eac77-51a8-4066-ab25-fdcecd81eae0,539583347	1	dynamic	15.00	2.000000	84
	# Run Data	/home/bionano/access/local/chips/SN_AEO6H7OJP3ZZFNWU/Run_220eac77-51a8-4066-ab25-fdcecd81eae0/FC1/Cohort1131	-	2018-03-15 12:44:59 AM	68819821	0.83	375	1	chips,SN_AEO6H7OJP3ZZFNWU,Run_220eac77-51a8-4066-ab25-fdcecd81eae0,539583347	1	dynamic	15.00	2.000000	85
	# Run Data	/home/bionano/access/local/chips/SN_AEO6H7OJP3ZZFNWU/Run_220eac77-51a8-4066-ab25-fdcecd81eae0/FC1/Cohort1132	-	2018-03-15 12:46:11 AM	68819821	0.83	375	1	chips,SN_AEO6H7OJP3ZZFNWU,Run_220eac77-51a8-4066-ab25-fdcecd81eae0,539583347	1	dynamic	15.00	2.000000	86
	# Run Data	/home/bionano/access/local/chips/SN_AEO6H7OJP3ZZFNWU/Run_220eac77-51a8-4066-ab25-fdcecd81eae0/FC1/Cohort1141	-	2018-03-15 12:47:28 AM	68819821	0.83	375	1	chips,SN_AEO6H7OJP3ZZFNWU,Run_220eac77-51a8-4066-ab25-fdcecd81eae0,539583347	1	dynamic	15.00	2.000000	87
	# Run Data	/home/bionano/access/local/chips/SN_AEO6H7OJP3ZZFNWU/Run_220eac77-51a8-4066-ab25-fdcecd81eae0/FC1/Cohort1142	-	2018-03-15 12:48:39 AM	68819821	0.83	375	1	chips,SN_AEO6H7OJP3ZZFNWU,Run_220eac77-51a8-4066-ab25-fdcecd81eae0,539583347	1	dynamic	15.00	2.000000	88
	# Run Data	/home/bionano/access/local/chips/SN_AEO6H7OJP3ZZFNWU/Run_220eac77-51a8-4066-ab25-fdcecd81eae0/FC1/Cohort1211	-	2018-03-15 01:52:53 AM	68819821	0.83	375	1	chips,SN_AEO6H7OJP3ZZFNWU,Run_220eac77-51a8-4066-ab25-fdcecd81eae0,539583347	1	dynamic	15.00	2.000000	89
	# Run Data	/home/bionano/access/local/chips/SN_AEO6H7OJP3ZZFNWU/Run_220eac77-51a8-4066-ab25-fdcecd81eae0/FC1/Cohort1212	-	2018-03-15 01:53:46 AM	68819821	0.83	375	1	chips,SN_AEO6H7OJP3ZZFNWU,Run_220eac77-51a8-4066-ab25-fdcecd81eae0,539583347	1	dynamic	15.00	2.000000	90
	# Run Data	/home/bionano/access/local/chips/SN_AEO6H7OJP3ZZFNWU/Run_220eac77-51a8-4066-ab25-fdcecd81eae0/FC1/Cohort1221	-	2018-03-15 01:54:18 AM	68819821	0.83	375	1	chips,SN_AEO6H7OJP3ZZFNWU,Run_220eac77-51a8-4066-ab25-fdcecd81eae0,539583347	1	dynamic	15.00	2.000000	91
	# Run Data	/home/bionano/access/local/chips/SN_AEO6H7OJP3ZZFNWU/Run_220eac77-51a8-4066-ab25-fdcecd81eae0/FC1/Cohort1222	-	2018-03-15 01:54:44 AM	68819821	0.83	375	1	chips,SN_AEO6H7OJP3ZZFNWU,Run_220eac77-51a8-4066-ab25-fdcecd81eae0,539583347	1	dynamic	15.00	2.000000	92
	# Run Data	/home/bionano/access/local/chips/SN_AEO6H7OJP3ZZFNWU/Run_220eac77-51a8-4066-ab25-fdcecd81eae0/FC1/Cohort1231	-	2018-03-15 01:55:46 AM	68819821	0.83	375	1	chips,SN_AEO6H7OJP3ZZFNWU,Run_220eac77-51a8-4066-ab25-fdcecd81eae0,539583347	1	dynamic	15.00	2.000000	93
	# Run Data	/home/bionano/access/local/chips/SN_AEO6H7OJP3ZZFNWU/Run_220eac77-51a8-4066-ab25-fdcecd81eae0/FC1/Cohort1232	-	2018-03-15 01:56:40 AM	68819821	0.83	375	1	chips,SN_AEO6H7OJP3ZZFNWU,Run_220eac77-51a8-4066-ab25-fdcecd81eae0,539583347	1	dynamic	15.00	2.000000	94
	# Run Data	/home/bionano/access/local/chips/SN_AEO6H7OJP3ZZFNWU/Run_220eac77-51a8-4066-ab25-fdcecd81eae0/FC1/Cohort1241	-	2018-03-15 01:57:38 AM	68819821	0.83	375	1	chips,SN_AEO6H7OJP3ZZFNWU,Run_220eac77-51a8-4066-ab25-fdcecd81eae0,539583347	1	dynamic	15.00	2.000000	95
	# Run Data	/home/bionano/access/local/chips/SN_AEO6H7OJP3ZZFNWU/Run_220eac77-51a8-4066-ab25-fdcecd81eae0/FC1/Cohort1242	-	2018-03-15 01:58:31 AM	68819821	0.83	375	1	chips,SN_AEO6H7OJP3ZZFNWU,Run_220eac77-51a8-4066-ab25-fdcecd81eae0,539583347	1	dynamic	15.00	2.000000	96
	# Run Data	/home/bionano/access/local/chips/SN_AEO6H7OJP3ZZFNWU/Run_220eac77-51a8-4066-ab25-fdcecd81eae0/FC1/Cohort1311	-	2018-03-15 02:22:09 AM	68819821	0.83	375	1	chips,SN_AEO6H7OJP3ZZFNWU,Run_220eac77-51a8-4066-ab25-fdcecd81eae0,539583347	1	dynamic	15.00	2.000000	97
	# Run Data	/home/bionano/access/local/chips/SN_AEO6H7OJP3ZZFNWU/Run_220eac77-51a8-4066-ab25-fdcecd81eae0/FC1/Cohort1312	-	2018-03-15 02:23:03 AM	68819821	0.83	375	1	chips,SN_AEO6H7OJP3ZZFNWU,Run_220eac77-51a8-4066-ab25-fdcecd81eae0,539583347	1	dynamic	15.00	2.000000	98
	# Run Data	/home/bionano/access/local/chips/SN_AEO6H7OJP3ZZFNWU/Run_220eac77-51a8-4066-ab25-fdcecd81eae0/FC1/Cohort1321	-	2018-03-15 02:24:03 AM	68819821	0.83	375	1	chips,SN_AEO6H7OJP3ZZFNWU,Run_220eac77-51a8-4066-ab25-fdcecd81eae0,539583347	1	dynamic	15.00	2.000000	99
	# Run Data	/home/bionano/access/local/chips/SN_AEO6H7OJP3ZZFNWU/Run_220eac77-51a8-4066-ab25-fdcecd81eae0/FC1/Cohort1322	-	2018-03-15 02:24:56 AM	68819821	0.83	375	1	chips,SN_AEO6H7OJP3ZZFNWU,Run_220eac77-51a8-4066-ab25-fdcecd81eae0,539583347	1	dynamic	15.00	2.000000	100
	# Run Data	/home/bionano/access/local/chips/SN_AEO6H7OJP3ZZFNWU/Run_220eac77-51a8-4066-ab25-fdcecd81eae0/FC1/Cohort1331	-	2018-03-15 02:25:58 AM	68819821	0.83	375	1	chips,SN_AEO6H7OJP3ZZFNWU,Run_220eac77-51a8-4066-ab25-fdcecd81eae0,539583347	1	dynamic	15.00	2.000000	101
	# Run Data	/home/bionano/access/local/chips/SN_AEO6H7OJP3ZZFNWU/Run_220eac77-51a8-4066-ab25-fdcecd81eae0/FC1/Cohort1332	-	2018-03-15 02:26:52 AM	68819821	0.83	375	1	chips,SN_AEO6H7OJP3ZZFNWU,Run_220eac77-51a8-4066-ab25-fdcecd81eae0,539583347	1	dynamic	15.00	2.000000	102
	# Run Data	/home/bionano/access/local/chips/SN_AEO6H7OJP3ZZFNWU/Run_220eac77-51a8-4066-ab25-fdcecd81eae0/FC1/Cohort1341	-	2018-03-15 02:27:50 AM	68819821	0.83	375	1	chips,SN_AEO6H7OJP3ZZFNWU,Run_220eac77-51a8-4066-ab25-fdcecd81eae0,539583347	1	dynamic	15.00	2.000000	103
	# Run Data	/home/bionano/access/local/chips/SN_AEO6H7OJP3ZZFNWU/Run_220eac77-51a8-4066-ab25-fdcecd81eae0/FC1/Cohort1342	-	2018-03-15 02:28:44 AM	68819821	0.83	375	1	chips,SN_AEO6H7OJP3ZZFNWU,Run_220eac77-51a8-4066-ab25-fdcecd81eae0,539583347	1	dynamic	15.00	2.000000	104
	# Run Data	/home/bionano/access/local/chips/SN_AEO6H7OJP3ZZFNWU/Run_220eac77-51a8-4066-ab25-fdcecd81eae0/FC1/Cohort1411	-	2018-03-15 02:52:55 AM	68819821	0.83	375	1	chips,SN_AEO6H7OJP3ZZFNWU,Run_220eac77-51a8-4066-ab25-fdcecd81eae0,539583347	1	dynamic	15.00	2.000000	105
	# Run Data	/home/bionano/access/local/chips/SN_AEO6H7OJP3ZZFNWU/Run_220eac77-51a8-4066-ab25-fdcecd81eae0/FC1/Cohort1412	-	2018-03-15 02:53:47 AM	68819821	0.83	375	1	chips,SN_AEO6H7OJP3ZZFNWU,Run_220eac77-51a8-4066-ab25-fdcecd81eae0,539583347	1	dynamic	15.00	2.000000	106
	# Run Data	/home/bionano/access/local/chips/SN_AEO6H7OJP3ZZFNWU/Run_220eac77-51a8-4066-ab25-fdcecd81eae0/FC1/Cohort1421	-	2018-03-15 02:54:48 AM	68819821	0.83	375	1	chips,SN_AEO6H7OJP3ZZFNWU,Run_220eac77-51a8-4066-ab25-fdcecd81eae0,539583347	1	dynamic	15.00	2.000000	107
	# Run Data	/home/bionano/access/local/chips/SN_AEO6H7OJP3ZZFNWU/Run_220eac77-51a8-4066-ab25-fdcecd81eae0/FC1/Cohort1422	-	2018-03-15 02:55:40 AM	68819821	0.83	375	1	chips,SN_AEO6H7OJP3ZZFNWU,Run_220eac77-51a8-4066-ab25-fdcecd81eae0,539583347	1	dynamic	15.00	2.000000	108
	# Run Data	/home/bionano/access/local/chips/SN_AEO6H7OJP3ZZFNWU/Run_220eac77-51a8-4066-ab25-fdcecd81eae0/FC1/Cohort1431	-	2018-03-15 02:56:43 AM	68819821	0.83	375	1	chips,SN_AEO6H7OJP3ZZFNWU,Run_220eac77-51a8-4066-ab25-fdcecd81eae0,539583347	1	dynamic	15.00	2.000000	109
	# Run Data	/home/bionano/access/local/chips/SN_AEO6H7OJP3ZZFNWU/Run_220eac77-51a8-4066-ab25-fdcecd81eae0/FC1/Cohort1432	-	2018-03-15 02:57:38 AM	68819821	0.83	375	1	chips,SN_AEO6H7OJP3ZZFNWU,Run_220eac77-51a8-4066-ab25-fdcecd81eae0,539583347	1	dynamic	15.00	2.000000	110
	# Run Data	/home/bionano/access/local/chips/SN_AEO6H7OJP3ZZFNWU/Run_220eac77-51a8-4066-ab25-fdcecd81eae0/FC1/Cohort1441	-	2018-03-15 02:58:36 AM	68819821	0.83	375	1	chips,SN_AEO6H7OJP3ZZFNWU,Run_220eac77-51a8-4066-ab25-fdcecd81eae0,539583347	1	dynamic	15.00	2.000000	111
	# Run Data	/home/bionano/access/local/chips/SN_AEO6H7OJP3ZZFNWU/Run_220eac77-51a8-4066-ab25-fdcecd81eae0/FC1/Cohort1442	-	2018-03-15 02:59:28 AM	68819821	0.83	375	1	chips,SN_AEO6H7OJP3ZZFNWU,Run_220eac77-51a8-4066-ab25-fdcecd81eae0,539583347	1	dynamic	15.00	2.000000	112
	# Run Data	/home/bionano/access/local/chips/SN_AEO6H7OJP3ZZFNWU/Run_220eac77-51a8-4066-ab25-fdcecd81eae0/FC1/Cohort1511	-	2018-03-15 03:24:59 AM	68819821	0.83	375	1	chips,SN_AEO6H7OJP3ZZFNWU,Run_220eac77-51a8-4066-ab25-fdcecd81eae0,539583347	1	dynamic	15.00	2.000000	113
	# Run Data	/home/bionano/access/local/chips/SN_AEO6H7OJP3ZZFNWU/Run_220eac77-51a8-4066-ab25-fdcecd81eae0/FC1/Cohort1512	-	2018-03-15 03:26:09 AM	68819821	0.83	375	1	chips,SN_AEO6H7OJP3ZZFNWU,Run_220eac77-51a8-4066-ab25-fdcecd81eae0,539583347	1	dynamic	15.00	2.000000	114
	# Run Data	/home/bionano/access/local/chips/SN_AEO6H7OJP3ZZFNWU/Run_220eac77-51a8-4066-ab25-fdcecd81eae0/FC1/Cohort1521	-	2018-03-15 03:27:27 AM	68819821	0.83	375	1	chips,SN_AEO6H7OJP3ZZFNWU,Run_220eac77-51a8-4066-ab25-fdcecd81eae0,539583347	1	dynamic	15.00	2.000000	115
	# Run Data	/home/bionano/access/local/chips/SN_AEO6H7OJP3ZZFNWU/Run_220eac77-51a8-4066-ab25-fdcecd81eae0/FC1/Cohort1522	-	2018-03-15 03:28:40 AM	68819821	0.83	375	1	chips,SN_AEO6H7OJP3ZZFNWU,Run_220eac77-51a8-4066-ab25-fdcecd81eae0,539583347	1	dynamic	15.00	2.000000	116
	# Run Data	/home/bionano/access/local/chips/SN_AEO6H7OJP3ZZFNWU/Run_220eac77-51a8-4066-ab25-fdcecd81eae0/FC1/Cohort1531	-	2018-03-15 03:30:00 AM	68819821	0.83	375	1	chips,SN_AEO6H7OJP3ZZFNWU,Run_220eac77-51a8-4066-ab25-fdcecd81eae0,539583347	1	dynamic	15.00	2.000000	117
	# Run Data	/home/bionano/access/local/chips/SN_AEO6H7OJP3ZZFNWU/Run_220eac77-51a8-4066-ab25-fdcecd81eae0/FC1/Cohort1532	-	2018-03-15 03:31:12 AM	68819821	0.83	375	1	chips,SN_AEO6H7OJP3ZZFNWU,Run_220eac77-51a8-4066-ab25-fdcecd81eae0,539583347	1	dynamic	15.00	2.000000	118
	# Run Data	/home/bionano/access/local/chips/SN_AEO6H7OJP3ZZFNWU/Run_220eac77-51a8-4066-ab25-fdcecd81eae0/FC1/Cohort1541	-	2018-03-15 03:32:30 AM	68819821	0.83	375	1	chips,SN_AEO6H7OJP3ZZFNWU,Run_220eac77-51a8-4066-ab25-fdcecd81eae0,539583347	1	dynamic	15.00	2.000000	119
	# Run Data	/home/bionano/access/local/chips/SN_AEO6H7OJP3ZZFNWU/Run_220eac77-51a8-4066-ab25-fdcecd81eae0/FC1/Cohort1542	-	2018-03-15 03:33:40 AM	68819821	0.83	375	1	chips,SN_AEO6H7OJP3ZZFNWU,Run_220eac77-51a8-4066-ab25-fdcecd81eae0,539583347	1	dynamic	15.00	2.000000	120
	# Run Data	/home/bionano/access/local/chips/SN_AEO6H7OJP3ZZFNWU/Run_220eac77-51a8-4066-ab25-fdcecd81eae0/FC1/Cohort1611	-	2018-03-15 04:20:17 AM	68819821	0.83	375	1	chips,SN_AEO6H7OJP3ZZFNWU,Run_220eac77-51a8-4066-ab25-fdcecd81eae0,539583347	1	dynamic	15.00	2.000000	121
	# Run Data	/home/bionano/access/local/chips/SN_AEO6H7OJP3ZZFNWU/Run_220eac77-51a8-4066-ab25-fdcecd81eae0/FC1/Cohort1612	-	2018-03-15 04:21:28 AM	68819821	0.83	375	1	chips,SN_AEO6H7OJP3ZZFNWU,Run_220eac77-51a8-4066-ab25-fdcecd81eae0,539583347	1	dynamic	15.00	2.000000	122
	# Run Data	/home/bionano/access/local/chips/SN_AEO6H7OJP3ZZFNWU/Run_220eac77-51a8-4066-ab25-fdcecd81eae0/FC1/Cohort1621	-	2018-03-15 04:22:46 AM	68819821	0.83	375	1	chips,SN_AEO6H7OJP3ZZFNWU,Run_220eac77-51a8-4066-ab25-fdcecd81eae0,539583347	1	dynamic	15.00	2.000000	123
	# Run Data	/home/bionano/access/local/chips/SN_AEO6H7OJP3ZZFNWU/Run_220eac77-51a8-4066-ab25-fdcecd81eae0/FC1/Cohort1622	-	2018-03-15 04:23:59 AM	68819821	0.83	375	1	chips,SN_AEO6H7OJP3ZZFNWU,Run_220eac77-51a8-4066-ab25-fdcecd81eae0,539583347	1	dynamic	15.00	2.000000	124
	# Run Data	/home/bionano/access/local/chips/SN_AEO6H7OJP3ZZFNWU/Run_220eac77-51a8-4066-ab25-fdcecd81eae0/FC1/Cohort1631	-	2018-03-15 04:25:18 AM	68819821	0.83	375	1	chips,SN_AEO6H7OJP3ZZFNWU,Run_220eac77-51a8-4066-ab25-fdcecd81eae0,539583347	1	dynamic	15.00	2.000000	125
	# Run Data	/home/bionano/access/local/chips/SN_AEO6H7OJP3ZZFNWU/Run_220eac77-51a8-4066-ab25-fdcecd81eae0/FC1/Cohort1632	-	2018-03-15 04:26:31 AM	68819821	0.83	375	1	chips,SN_AEO6H7OJP3ZZFNWU,Run_220eac77-51a8-4066-ab25-fdcecd81eae0,539583347	1	dynamic	15.00	2.000000	126
	# Run Data	/home/bionano/access/local/chips/SN_AEO6H7OJP3ZZFNWU/Run_220eac77-51a8-4066-ab25-fdcecd81eae0/FC1/Cohort1641	-	2018-03-15 04:27:48 AM	68819821	0.83	375	1	chips,SN_AEO6H7OJP3ZZFNWU,Run_220eac77-51a8-4066-ab25-fdcecd81eae0,539583347	1	dynamic	15.00	2.000000	127
	# Run Data	/home/bionano/access/local/chips/SN_AEO6H7OJP3ZZFNWU/Run_220eac77-51a8-4066-ab25-fdcecd81eae0/FC1/Cohort1642	-	2018-03-15 04:28:59 AM	68819821	0.83	375	1	chips,SN_AEO6H7OJP3ZZFNWU,Run_220eac77-51a8-4066-ab25-fdcecd81eae0,539583347	1	dynamic	15.00	2.000000	128
	# Run Data	/home/bionano/access/local/chips/SN_AEO6H7OJP3ZZFNWU/Run_220eac77-51a8-4066-ab25-fdcecd81eae0/FC1/Cohort1711	-	2018-03-15 05:33:14 AM	68819821	0.83	375	1	chips,SN_AEO6H7OJP3ZZFNWU,Run_220eac77-51a8-4066-ab25-fdcecd81eae0,539583347	1	dynamic	15.00	2.000000	129
	# Run Data	/home/bionano/access/local/chips/SN_AEO6H7OJP3ZZFNWU/Run_220eac77-51a8-4066-ab25-fdcecd81eae0/FC1/Cohort1712	-	2018-03-15 05:34:05 AM	68819821	0.83	375	1	chips,SN_AEO6H7OJP3ZZFNWU,Run_220eac77-51a8-4066-ab25-fdcecd81eae0,539583347	1	dynamic	15.00	2.000000	130
	# Run Data	/home/bionano/access/local/chips/SN_AEO6H7OJP3ZZFNWU/Run_220eac77-51a8-4066-ab25-fdcecd81eae0/FC1/Cohort1721	-	2018-03-15 05:35:05 AM	68819821	0.83	375	1	chips,SN_AEO6H7OJP3ZZFNWU,Run_220eac77-51a8-4066-ab25-fdcecd81eae0,539583347	1	dynamic	15.00	2.000000	131
	# Run Data	/home/bionano/access/local/chips/SN_AEO6H7OJP3ZZFNWU/Run_220eac77-51a8-4066-ab25-fdcecd81eae0/FC1/Cohort1722	-	2018-03-15 05:35:58 AM	68819821	0.83	375	1	chips,SN_AEO6H7OJP3ZZFNWU,Run_220eac77-51a8-4066-ab25-fdcecd81eae0,539583347	1	dynamic	15.00	2.000000	132
	# Run Data	/home/bionano/access/local/chips/SN_AEO6H7OJP3ZZFNWU/Run_220eac77-51a8-4066-ab25-fdcecd81eae0/FC1/Cohort1731	-	2018-03-15 05:37:01 AM	68819821	0.83	375	1	chips,SN_AEO6H7OJP3ZZFNWU,Run_220eac77-51a8-4066-ab25-fdcecd81eae0,539583347	1	dynamic	15.00	2.000000	133
	# Run Data	/home/bionano/access/local/chips/SN_AEO6H7OJP3ZZFNWU/Run_220eac77-51a8-4066-ab25-fdcecd81eae0/FC1/Cohort1732	-	2018-03-15 05:37:55 AM	68819821	0.83	375	1	chips,SN_AEO6H7OJP3ZZFNWU,Run_220eac77-51a8-4066-ab25-fdcecd81eae0,539583347	1	dynamic	15.00	2.000000	134
	# Run Data	/home/bionano/access/local/chips/SN_AEO6H7OJP3ZZFNWU/Run_220eac77-51a8-4066-ab25-fdcecd81eae0/FC1/Cohort1741	-	2018-03-15 05:38:54 AM	68819821	0.83	375	1	chips,SN_AEO6H7OJP3ZZFNWU,Run_220eac77-51a8-4066-ab25-fdcecd81eae0,539583347	1	dynamic	15.00	2.000000	135
	# Run Data	/home/bionano/access/local/chips/SN_AEO6H7OJP3ZZFNWU/Run_220eac77-51a8-4066-ab25-fdcecd81eae0/FC1/Cohort1742	-	2018-03-15 05:39:46 AM	68819821	0.83	375	1	chips,SN_AEO6H7OJP3ZZFNWU,Run_220eac77-51a8-4066-ab25-fdcecd81eae0,539583347	1	dynamic	15.00	2.000000	136
	# Run Data	/home/bionano/access/local/chips/SN_AEO6H7OJP3ZZFNWU/Run_220eac77-51a8-4066-ab25-fdcecd81eae0/FC1/Cohort1811	-	2018-03-15 06:03:52 AM	68819821	0.83	375	1	chips,SN_AEO6H7OJP3ZZFNWU,Run_220eac77-51a8-4066-ab25-fdcecd81eae0,539583347	1	dynamic	15.00	2.000000	137
	# Run Data	/home/bionano/access/local/chips/SN_AEO6H7OJP3ZZFNWU/Run_220eac77-51a8-4066-ab25-fdcecd81eae0/FC1/Cohort1812	-	2018-03-15 06:04:44 AM	68819821	0.83	375	1	chips,SN_AEO6H7OJP3ZZFNWU,Run_220eac77-51a8-4066-ab25-fdcecd81eae0,539583347	1	dynamic	15.00	2.000000	138
	# Run Data	/home/bionano/access/local/chips/SN_AEO6H7OJP3ZZFNWU/Run_220eac77-51a8-4066-ab25-fdcecd81eae0/FC1/Cohort1821	-	2018-03-15 06:05:44 AM	68819821	0.83	375	1	chips,SN_AEO6H7OJP3ZZFNWU,Run_220eac77-51a8-4066-ab25-fdcecd81eae0,539583347	1	dynamic	15.00	2.000000	139
	# Run Data	/home/bionano/access/local/chips/SN_AEO6H7OJP3ZZFNWU/Run_220eac77-51a8-4066-ab25-fdcecd81eae0/FC1/Cohort1822	-	2018-03-15 06:06:37 AM	68819821	0.83	375	1	chips,SN_AEO6H7OJP3ZZFNWU,Run_220eac77-51a8-4066-ab25-fdcecd81eae0,539583347	1	dynamic	15.00	2.000000	140
	# Run Data	/home/bionano/access/local/chips/SN_AEO6H7OJP3ZZFNWU/Run_220eac77-51a8-4066-ab25-fdcecd81eae0/FC1/Cohort1831	-	2018-03-15 06:07:40 AM	68819821	0.83	375	1	chips,SN_AEO6H7OJP3ZZFNWU,Run_220eac77-51a8-4066-ab25-fdcecd81eae0,539583347	1	dynamic	15.00	2.000000	141
	# Run Data	/home/bionano/access/local/chips/SN_AEO6H7OJP3ZZFNWU/Run_220eac77-51a8-4066-ab25-fdcecd81eae0/FC1/Cohort1832	-	2018-03-15 06:08:34 AM	68819821	0.83	375	1	chips,SN_AEO6H7OJP3ZZFNWU,Run_220eac77-51a8-4066-ab25-fdcecd81eae0,539583347	1	dynamic	15.00	2.000000	142
	# Run Data	/home/bionano/access/local/chips/SN_AEO6H7OJP3ZZFNWU/Run_220eac77-51a8-4066-ab25-fdcecd81eae0/FC1/Cohort1841	-	2018-03-15 06:09:33 AM	68819821	0.83	375	1	chips,SN_AEO6H7OJP3ZZFNWU,Run_220eac77-51a8-4066-ab25-fdcecd81eae0,539583347	1	dynamic	15.00	2.000000	143
	# Run Data	/home/bionano/access/local/chips/SN_AEO6H7OJP3ZZFNWU/Run_220eac77-51a8-4066-ab25-fdcecd81eae0/FC1/Cohort1842	-	2018-03-15 06:10:25 AM	68819821	0.83	375	1	chips,SN_AEO6H7OJP3ZZFNWU,Run_220eac77-51a8-4066-ab25-fdcecd81eae0,539583347	1	dynamic	15.00	2.000000	144
	# Run Data	/home/bionano/access/local/chips/SN_AEO6H7OJP3ZZFNWU/Run_220eac77-51a8-4066-ab25-fdcecd81eae0/FC1/Cohort1911	-	2018-03-15 06:34:36 AM	68819821	0.83	375	1	chips,SN_AEO6H7OJP3ZZFNWU,Run_220eac77-51a8-4066-ab25-fdcecd81eae0,539583347	1	dynamic	15.00	2.000000	145
	# Run Data	/home/bionano/access/local/chips/SN_AEO6H7OJP3ZZFNWU/Run_220eac77-51a8-4066-ab25-fdcecd81eae0/FC1/Cohort1912	-	2018-03-15 06:35:28 AM	68819821	0.83	375	1	chips,SN_AEO6H7OJP3ZZFNWU,Run_220eac77-51a8-4066-ab25-fdcecd81eae0,539583347	1	dynamic	15.00	2.000000	146
